wave,flux
3216,0.1679619
3217,0.16700768
3218,0.16542657
3219,0.1606091
3220,0.15868221
3221,0.160804
3222,0.1635859
3223,0.16583753
3224,0.16534938
3225,0.16092284
3226,0.15800458
3227,0.1592997
3228,0.16083351
3229,0.1636847
3230,0.16147539
3231,0.15284345
3232,0.16023506
3233,0.16191499
3234,0.16200021
3235,0.15588012
3236,0.15473214
3237,0.16747217
3238,0.1632813
3239,0.1654135
3240,0.16079162
3241,0.16035008
3242,0.16542564
3243,0.16482356
3244,0.16402948
3245,0.16418748
3246,0.15954733
3247,0.16131702
3248,0.1648164
3249,0.15939721
3250,0.16297045
3251,0.1592261
3252,0.15812269
3253,0.1613569
3254,0.1630359
3255,0.16110277
3256,0.16393396
3257,0.16131559
3258,0.16325572
3259,0.16393106
3260,0.1597078
3261,0.15932386
3262,0.16976458
3263,0.15691224
3264,0.15890822
3265,0.16161452
3266,0.15530044
3267,0.1542473
3268,0.16069923
3269,0.15960826
3270,0.15798967
3271,0.15977263
3272,0.16158532
3273,0.16102542
3274,0.16476162
3275,0.16480744
3276,0.16293238
3277,0.16019
3278,0.15697464
3279,0.15425014
3280,0.15495469
3281,0.16637278
3282,0.15239997
3283,0.15463816
3284,0.17178105
3285,0.16382855
3286,0.16065964
3287,0.16203594
3288,0.16354972
3289,0.16048294
3290,0.16198833
3291,0.17123008
3292,0.1593917
3293,0.15922749
3294,0.1579657
3295,0.16645803
3296,0.17256142
3297,0.15988529
3298,0.1669589
3299,0.16323762
3300,0.15647657
3301,0.16049226
3302,0.16556577
3303,0.1579923
3304,0.16003115
3305,0.16449909
3306,0.16390358
3307,0.16733612
3308,0.16768353
3309,0.15802018
3310,0.16886751
3311,0.16681354
3312,0.1564493
3313,0.16577977
3314,0.17702627
3315,0.16126026
3316,0.16539127
3317,0.16777775
3318,0.16171774
3319,0.16336092
3320,0.1699161
3321,0.16672084
3322,0.1672668
3323,0.16918966
3324,0.16353059
3325,0.1692111
3326,0.17862083
3327,0.16846605
3328,0.16159844
3329,0.16961013
3330,0.17028296
3331,0.16516413
3332,0.16369334
3333,0.16580445
3334,0.16176566
3335,0.16486451
3336,0.1704693
3337,0.16775739
3338,0.16206679
3339,0.16467644
3340,0.16451305
3341,0.16273986
3342,0.15941487
3343,0.16151835
3344,0.16387182
3345,0.15894707
3346,0.16241474
3347,0.16412091
3348,0.1562091
3349,0.15954892
3350,0.17040285
3351,0.16741996
3352,0.1651533
3353,0.16567668
3354,0.16192652
3355,0.15923393
3356,0.16209708
3357,0.16558063
3358,0.16133897
3359,0.16403861
3360,0.16397095
3361,0.1640577
3362,0.16221692
3363,0.1557816
3364,0.16120283
3365,0.16446795
3366,0.15864351
3367,0.15743932
3368,0.16087648
3369,0.1602667
3370,0.16731724
3371,0.16319974
3372,0.15993878
3373,0.1611902
3374,0.16425039
3375,0.16609947
3376,0.16412038
3377,0.15409854
3378,0.15764038
3379,0.16038233
3380,0.15407373
3381,0.15172927
3382,0.16187435
3383,0.16669522
3384,0.16105051
3385,0.15574946
3386,0.15484957
3387,0.15582776
3388,0.16310434
3389,0.16123074
3390,0.15443346
3391,0.15435489
3392,0.16071516
3393,0.16173981
3394,0.15371454
3395,0.15569586
3396,0.15667132
3397,0.15624684
3398,0.15552023
3399,0.15383022
3400,0.1549725
3401,0.15052438
3402,0.14570433
3403,0.14946242
3404,0.15818031
3405,0.15914199
3406,0.1533723
3407,0.16544616
3408,0.15265732
3409,0.14779809
3410,0.15970036
3411,0.15905015
3412,0.15634617
3413,0.14785902
3414,0.15515108
3415,0.15772839
3416,0.15267977
3417,0.15499526
3418,0.14816186
3419,0.15340325
3420,0.14924766
3421,0.14783788
3422,0.1544708
3423,0.15711671
3424,0.15610075
3425,0.1540115
3426,0.15786226
3427,0.16373006
3428,0.16187927
3429,0.15316264
3430,0.15747426
3431,0.14989227
3432,0.14746454
3433,0.15036696
3434,0.15319125
3435,0.1537175
3436,0.14966607
3437,0.14838272
3438,0.15600298
3439,0.15801147
3440,0.15430227
3441,0.1553263
3442,0.14916293
3443,0.14396907
3444,0.15045093
3445,0.15379581
3446,0.15154865
3447,0.1526396
3448,0.14738628
3449,0.15418771
3450,0.15302853
3451,0.14626716
3452,0.14313567
3453,0.14781739
3454,0.15790558
3455,0.14831233
3456,0.14454445
3457,0.15009728
3458,0.15542156
3459,0.15484291
3460,0.15225853
3461,0.14632325
3462,0.15600617
3463,0.15075031
3464,0.13873683
3465,0.15110777
3466,0.14563155
3467,0.1359208
3468,0.12263845
3469,0.12920095
3470,0.14938928
3471,0.1514899
3472,0.14199734
3473,0.15364213
3474,0.15370974
3475,0.14733024
3476,0.14666204
3477,0.1484108
3478,0.14530902
3479,0.14721385
3480,0.14640574
3481,0.14319298
3482,0.14482301
3483,0.1511997
3484,0.14592849
3485,0.14738987
3486,0.1451071
3487,0.14414784
3488,0.14560552
3489,0.13842903
3490,0.11743195
3491,0.10741957
3492,0.1340297
3493,0.14984493
3494,0.14327553
3495,0.14597984
3496,0.14579463
3497,0.14420906
3498,0.14699592
3499,0.14623652
3500,0.14502698
3501,0.15527852
3502,0.16216762
3503,0.11813325
3504,0.13628939
3505,0.15780646
3506,0.14786793
3507,0.14858171
3508,0.14671452
3509,0.14251779
3510,0.14929727
3511,0.15394372
3512,0.15293548
3513,0.15286422
3514,0.14271277
3515,0.14554147
3516,0.14917736
3517,0.14750734
3518,0.14929193
3519,0.15626769
3520,0.14262979
3521,0.14330812
3522,0.14299569
3523,0.14435312
3524,0.1482404
3525,0.14833847
3526,0.14944015
3527,0.14551604
3528,0.14895564
3529,0.14873655
3530,0.1457778
3531,0.15013349
3532,0.14665696
3533,0.15121017
3534,0.14745836
3535,0.14690301
3536,0.15116705
3537,0.14829853
3538,0.1477262
3539,0.14970528
3540,0.1445751
3541,0.14103802
3542,0.14404081
3543,0.14659919
3544,0.14365263
3545,0.14521855
3546,0.14514032
3547,0.1444111
3548,0.14368264
3549,0.1423662
3550,0.14517362
3551,0.14540191
3552,0.1458887
3553,0.14298087
3554,0.14075921
3555,0.14710769
3556,0.15306948
3557,0.1537713
3558,0.14895545
3559,0.14378184
3560,0.14334442
3561,0.14445798
3562,0.1363809
3563,0.14774339
3564,0.14935376
3565,0.14207378
3566,0.13976763
3567,0.14494695
3568,0.14415078
3569,0.14252377
3570,0.14335445
3571,0.14498976
3572,0.14557101
3573,0.14560923
3574,0.14680876
3575,0.14632168
3576,0.14727901
3577,0.14573914
3578,0.14312579
3579,0.14453489
3580,0.14463915
3581,0.14617358
3582,0.14781925
3583,0.14736654
3584,0.14448164
3585,0.1423702
3586,0.14532742
3587,0.14333783
3588,0.14567843
3589,0.13975035
3590,0.13187297
3591,0.13937424
3592,0.14090288
3593,0.14298232
3594,0.1445608
3595,0.14373375
3596,0.14098735
3597,0.14067365
3598,0.14680293
3599,0.1409892
3600,0.14168158
3601,0.14300412
3602,0.14132689
3603,0.14308968
3604,0.14447068
3605,0.1472554
3606,0.14547436
3607,0.14656158
3608,0.14969456
3609,0.14450239
3610,0.13409351
3611,0.13131909
3612,0.13651003
3613,0.14189202
3614,0.14210647
3615,0.13929977
3616,0.14143884
3617,0.14709793
3618,0.14519301
3619,0.14418173
3620,0.14599276
3621,0.1461445
3622,0.1540607
3623,0.14610736
3624,0.14538394
3625,0.14883538
3626,0.1458333
3627,0.1391717
3628,0.14320087
3629,0.14521042
3630,0.14212629
3631,0.14271155
3632,0.14335741
3633,0.13633549
3634,0.13960071
3635,0.14866121
3636,0.1440133
3637,0.14026006
3638,0.14426035
3639,0.1441259
3640,0.13926883
3641,0.14130883
3642,0.14594612
3643,0.1443856
3644,0.14215827
3645,0.14735214
3646,0.1428995
3647,0.13875505
3648,0.1426211
3649,0.14266813
3650,0.13909858
3651,0.14182313
3652,0.13943799
3653,0.13625403
3654,0.1417292
3655,0.1392717
3656,0.13159263
3657,0.1401549
3658,0.15339391
3659,0.13881256
3660,0.13596338
3661,0.14530824
3662,0.14921509
3663,0.14181285
3664,0.13654605
3665,0.1361722
3666,0.143316
3667,0.14639498
3668,0.14200239
3669,0.13928843
3670,0.14145675
3671,0.13897419
3672,0.14235075
3673,0.14382671
3674,0.13939118
3675,0.13628048
3676,0.13787523
3677,0.14522286
3678,0.14051935
3679,0.13627861
3680,0.13767257
3681,0.13649088
3682,0.14037646
3683,0.14128436
3684,0.14345391
3685,0.14140297
3686,0.1363481
3687,0.13636845
3688,0.13362716
3689,0.10680772
3690,0.12902398
3691,0.15374008
3692,0.14635141
3693,0.13394454
3694,0.12862429
3695,0.13778064
3696,0.13889843
3697,0.13788866
3698,0.13943309
3699,0.13791028
3700,0.13929144
3701,0.14615087
3702,0.14191252
3703,0.13928995
3704,0.14355242
3705,0.14346318
3706,0.14011022
3707,0.1418056
3708,0.14495645
3709,0.140932
3710,0.1353354
3711,0.13956268
3712,0.14205807
3713,0.13810252
3714,0.13449174
3715,0.13741909
3716,0.14611903
3717,0.14648934
3718,0.122533426
3719,0.13653411
3720,0.13906015
3721,0.1398814
3722,0.14432354
3723,0.13732676
3724,0.14224401
3725,0.15136662
3726,0.14383791
3727,0.13505435
3728,0.13730256
3729,0.14333676
3730,0.14471522
3731,0.13899565
3732,0.1436584
3733,0.14184391
3734,0.13344178
3735,0.13689029
3736,0.13856527
3737,0.14204343
3738,0.1414724
3739,0.14257176
3740,0.1451477
3741,0.14328207
3742,0.14342134
3743,0.14032306
3744,0.14148946
3745,0.13838486
3746,0.13342811
3747,0.13761644
3748,0.13922887
3749,0.14186949
3750,0.14231089
3751,0.13873759
3752,0.13671185
3753,0.14029934
3754,0.13884191
3755,0.14583158
3756,0.14332312
3757,0.14377505
3758,0.14825621
3759,0.1423891
3760,0.13926584
3761,0.14479573
3762,0.14560439
3763,0.144937
3764,0.14423625
3765,0.14073443
3766,0.1384408
3767,0.10091504
3768,0.059707694
3769,0.075573884
3770,0.12839417
3771,0.14345907
3772,0.13668361
3773,0.13931279
3774,0.13933271
3775,0.13980123
3776,0.1442931
3777,0.14559281
3778,0.13831064
3779,0.14334688
3780,0.1422579
3781,0.14297643
3782,0.14863782
3783,0.14804523
3784,0.14401536
3785,0.14667626
3786,0.14510252
3787,0.14362952
3788,0.14371803
3789,0.14144248
3790,0.14409542
3791,0.14368698
3792,0.14847921
3793,0.14938414
3794,0.1444713
3795,0.14314976
3796,0.14339848
3797,0.14439335
3798,0.14429004
3799,0.14421834
3800,0.14619459
3801,0.14983685
3802,0.15019308
3803,0.14526193
3804,0.14270273
3805,0.121406265
3806,0.086885
3807,0.0848632
3808,0.13579197
3809,0.14083911
3810,0.14060377
3811,0.1448353
3812,0.14650433
3813,0.1463945
3814,0.14609991
3815,0.15241414
3816,0.13403995
3817,0.10011907
3818,0.090521045
3819,0.122646205
3820,0.13810182
3821,0.13882734
3822,0.13778482
3823,0.108264826
3824,0.08313254
3825,0.11806283
3826,0.13907775
3827,0.1433715
3828,0.14059809
3829,0.14229667
3830,0.14712927
3831,0.14542118
3832,0.14147481
3833,0.14498748
3834,0.14259315
3835,0.14766216
3836,0.1551815
3837,0.13365458
3838,0.07772183
3839,0.04138163
3840,0.084221736
3841,0.13256715
3842,0.14064397
3843,0.14046891
3844,0.14355317
3845,0.14513505
3846,0.1464233
3847,0.14523277
3848,0.14383431
3849,0.14686255
3850,0.14838634
3851,0.14547555
3852,0.1464834
3853,0.14947158
3854,0.14991815
3855,0.14592047
3856,0.13954811
3857,0.15055609
3858,0.1491417
3859,0.14454165
3860,0.14683849
3861,0.1471078
3862,0.14193189
3863,0.14234984
3864,0.14115366
3865,0.13943326
3866,0.14004506
3867,0.1433599
3868,0.15000398
3869,0.15140443
3870,0.14422996
3871,0.14031923
3872,0.14060064
3873,0.1380266
3874,0.14362116
3875,0.14155826
3876,0.14449318
3877,0.14391957
3878,0.14137161
3879,0.146891
3880,0.14230229
3881,0.14264289
3882,0.14324743
3883,0.14208107
3884,0.14058687
3885,0.1407569
3886,0.14351049
3887,0.14519101
3888,0.14476846
3889,0.1439401
3890,0.1429417
3891,0.1416659
3892,0.14238797
3893,0.1335811
3894,0.13430208
3895,0.14090234
3896,0.14560528
3897,0.14799221
3898,0.14658105
3899,0.1437499
3900,0.13515948
3901,0.13691074
3902,0.14515144
3903,0.13780853
3904,0.12689957
3905,0.13617373
3906,0.14360084
3907,0.14564434
3908,0.14057848
3909,0.12838435
3910,0.13239993
3911,0.13650647
3912,0.1409708
3913,0.14365289
3914,0.1424469
3915,0.14034072
3916,0.14341034
3917,0.14235647
3918,0.14332339
3919,0.14558521
3920,0.14589098
3921,0.14433669
3922,0.14387003
3923,0.14149763
3924,0.14331797
3925,0.14038566
3926,0.13312304
3927,0.13548096
3928,0.14691421
3929,0.14363204
3930,0.14289726
3931,0.14298125
3932,0.12683907
3933,0.10363379
3934,0.13490906
3935,0.14907163
3936,0.1464214
3937,0.14326608
3938,0.14358413
3939,0.1422962
3940,0.14304173
3941,0.14545989
3942,0.14282109
3943,0.14112297
3944,0.1411422
3945,0.13925715
3946,0.14501809
3947,0.14075395
3948,0.13781726
3949,0.13559346
3950,0.13550061
3951,0.1421021
3952,0.14277773
3953,0.1323072
3954,0.13218434
3955,0.14161812
3956,0.14525577
3957,0.13660406
3958,0.1364713
3959,0.14205796
3960,0.13991766
3961,0.12564994
3962,0.12173658
3963,0.14581594
3964,0.1511781
3965,0.14688095
3966,0.14254923
3967,0.14083639
3968,0.14153151
3969,0.13741519
3970,0.117909744
3971,0.14304294
3972,0.15566535
3973,0.14483884
3974,0.13524137
3975,0.14033286
3976,0.13544178
3977,0.13293594
3978,0.094217315
3979,0.12023967
3980,0.18246278
3981,0.15088916
3982,0.13985847
3983,0.14029415
3984,0.13953327
3985,0.13960993
3986,0.1398051
3987,0.1360444
3988,0.13626325
3989,0.13393272
3990,0.1348979
3991,0.1407588
3992,0.14483869
3993,0.14131606
3994,0.13961567
3995,0.13823125
3996,0.13254204
3997,0.120782234
3998,0.12718263
3999,0.16081922
4000,0.14741842
4001,0.1443826
4002,0.14373408
4003,0.14266476
4004,0.14049992
4005,0.13765755
4006,0.14791737
4007,0.1468787
4008,0.13599893
4009,0.13890581
4010,0.15129992
4011,0.14445794
4012,0.12717275
4013,0.12923905
4014,0.13444872
4015,0.14557132
4016,0.1616176
4017,0.16029494
4018,0.12579764
4019,0.13009104
4020,0.13747503
4021,0.13586086
4022,0.13243428
4023,0.131141
4024,0.12978555
4025,0.1288266
4026,0.124563605
4027,0.1270125
4028,0.1321864
4029,0.12622324
4030,0.124514155
4031,0.13373157
4032,0.13403054
4033,0.1346787
4034,0.14170973
4035,0.14598234
4036,0.14770421
4037,0.14493889
4038,0.13639018
4039,0.13751654
4040,0.14337698
4041,0.1349269
4042,0.13081387
4043,0.13766283
4044,0.13594325
4045,0.1373143
4046,0.14059114
4047,0.13193806
4048,0.13599712
4049,0.13689178
4050,0.13604377
4051,0.13744174
4052,0.13963504
4053,0.13890557
4054,0.13879427
4055,0.14110559
4056,0.13876045
4057,0.13811626
4058,0.14059627
4059,0.13825984
4060,0.13314563
4061,0.13922894
4062,0.1314298
4063,0.12978716
4064,0.1413189
4065,0.14250413
4066,0.13358806
4067,0.13292518
4068,0.14371346
4069,0.14369646
4070,0.13539091
4071,0.13982733
4072,0.1375346
4073,0.144986
4074,0.1314382
4075,0.1300439
4076,0.1449207
4077,0.14046195
4078,0.14088216
4079,0.1365789
4080,0.13640654
4081,0.14030133
4082,0.14498998
4083,0.14743897
4084,0.14223763
4085,0.14276983
4086,0.14184116
4087,0.1436407
4088,0.1435153
4089,0.1350834
4090,0.1421558
4091,0.13754988
4092,0.1341428
4093,0.14126451
4094,0.14603505
4095,0.13481766
4096,0.13400151
4097,0.13703716
4098,0.13743111
4099,0.13999002
4100,0.14041293
4101,0.1326405
4102,0.13727431
4103,0.1337615
4104,0.13638619
4105,0.1420464
4106,0.14109978
4107,0.13493633
4108,0.1378035
4109,0.13893414
4110,0.1388036
4111,0.13890971
4112,0.14003168
4113,0.14094919
4114,0.1380718
4115,0.1422502
4116,0.13512552
4117,0.13063878
4118,0.13653098
4119,0.13925327
4120,0.13600728
4121,0.13565558
4122,0.13491207
4123,0.13624275
4124,0.14102532
4125,0.14420015
4126,0.14056356
4127,0.14228575
4128,0.1373969
4129,0.13698657
4130,0.14227921
4131,0.13819215
4132,0.13118936
4133,0.13554281
4134,0.13597882
4135,0.13532235
4136,0.13783723
4137,0.13921541
4138,0.13888623
4139,0.13946776
4140,0.14235285
4141,0.1423783
4142,0.1352337
4143,0.12767924
4144,0.13671646
4145,0.13210735
4146,0.13298684
4147,0.13625889
4148,0.13556835
4149,0.13519174
4150,0.1355723
4151,0.13503015
4152,0.13794827
4153,0.14025727
4154,0.13788885
4155,0.13327344
4156,0.13355225
4157,0.1417531
4158,0.1381998
4159,0.13428901
4160,0.1363261
4161,0.13461761
4162,0.13390361
4163,0.12855795
4164,0.12043082
4165,0.14086777
4166,0.15114777
4167,0.10186239
4168,0.118171856
4169,0.13279009
4170,0.14072116
4171,0.11353936
4172,0.09040567
4173,0.13372374
4174,0.14364447
4175,0.14522849
4176,0.13048588
4177,0.1310786
4178,0.1425724
4179,0.1239488
4180,0.10563736
4181,0.12964943
4182,0.13396038
4183,0.13232125
4184,0.13595375
4185,0.12719226
4186,0.13340792
4187,0.13762163
4188,0.13422234
4189,0.13221142
4190,0.13537617
4191,0.13799791
4192,0.13551101
4193,0.11021655
4194,0.13379182
4195,0.042530857
4196,-0.033477943
4197,0.15719189
4198,0.13481462
4199,0.13658935
4200,0.13296364
4201,0.13086227
4202,0.13987227
4203,0.13763936
4204,0.13614856
4205,0.13226756
4206,0.13334717
4207,0.12528978
4208,0.11254494
4209,0.11766992
4210,0.12695424
4211,0.13062994
4212,0.14095868
4213,0.14242518
4214,0.1302324
4215,0.12387535
4216,0.12562467
4217,0.08686487
4218,0.031769734
4219,0.035502695
4220,0.09487043
4221,0.12794262
4222,0.12553878
4223,0.12895584
4224,0.13202402
4225,0.10323088
4226,0.0875459
4227,0.13756017
4228,0.12072227
4229,0.12346106
4230,0.12793696
4231,0.12920897
4232,0.12893268
4233,0.12221438
4234,0.11750865
4235,0.12831303
4236,0.1324799
4237,0.13313317
4238,0.13196684
4239,0.12482928
4240,0.12943187
4241,0.11546931
4242,0.10119758
4243,0.117663264
4244,0.14147232
4245,0.1296864
4246,0.1360357
4247,0.13012274
4248,0.12625362
4249,0.12925638
4250,0.1296611
4251,0.12155301
4252,0.121508665
4253,0.1253692
4254,0.13041502
4255,0.13647479
4256,0.13704151
4257,0.12897506
4258,0.13205275
4259,0.12442127
4260,0.12079091
4261,0.12040141
4262,0.12567064
4263,0.1397633
4264,0.1347654
4265,0.12429897
4266,0.1272701
4267,0.13124804
4268,0.13171186
4269,0.13790046
4270,0.13451786
4271,0.12446549
4272,0.12587975
4273,0.12483467
4274,0.12028496
4275,0.12905458
4276,0.13177569
4277,0.11127725
4278,0.12154953
4279,0.13773282
4280,0.13481434
4281,0.12961069
4282,0.12360352
4283,0.088780135
4284,0.12338552
4285,0.14588255
4286,0.12214329
4287,0.12645884
4288,0.1238027
4289,0.13197848
4290,0.13137463
4291,0.12937674
4292,0.12983221
4293,0.12614825
4294,0.13371564
4295,0.12825848
4296,0.1231482
4297,0.12238761
4298,0.12540089
4299,0.12999885
4300,0.12610847
4301,0.1370117
4302,0.12966155
4303,0.12666361
4304,0.13171706
4305,0.121176064
4306,0.13101913
4307,0.12578332
4308,0.12983401
4309,0.13456498
4310,0.12926286
4311,0.12423227
4312,0.12737846
4313,0.12567669
4314,0.12681414
4315,0.12681417
4316,0.12618564
4317,0.12976106
4318,0.124279656
4319,0.12647425
4320,0.12530825
4321,0.1261145
4322,0.12801781
4323,0.12252483
4324,0.12504824
4325,0.1253623
4326,0.12665115
4327,0.12589549
4328,0.12688391
4329,0.13509361
4330,0.13178796
4331,0.12426408
4332,0.12310965
4333,0.1300894
4334,0.13281667
4335,0.12230194
4336,0.123664916
4337,0.12633194
4338,0.12387626
4339,0.12152627
4340,0.12511852
4341,0.13063888
4342,0.12308878
4343,0.11204384
4344,0.122578815
4345,0.12876315
4346,0.12170435
4347,0.1256295
4348,0.13007699
4349,0.12171508
4350,0.11663551
4351,0.11572048
4352,0.11536431
4353,0.119549654
4354,0.13209139
4355,0.12814832
4356,0.120778985
4357,0.1211582
4358,0.1283913
4359,0.13206552
4360,0.12392944
4361,0.1246567
4362,0.12292664
4363,0.11895845
4364,0.12150632
4365,0.12964806
4366,0.12234118
4367,0.117764905
4368,0.11924908
4369,0.12437878
4370,0.12700133
4371,0.12359695
4372,0.12356185
4373,0.11810902
4374,0.11991929
4375,0.12127824
4376,0.12138217
4377,0.12768584
4378,0.12164671
4379,0.12358755
4380,0.12287617
4381,0.11557007
4382,0.114539765
4383,0.122527905
4384,0.10091421
4385,0.11556653
4386,0.121912174
4387,0.11737133
4388,0.11517996
4389,0.11541476
4390,0.121379845
4391,0.11505956
4392,0.11743804
4393,0.11504835
4394,0.108675085
4395,0.117772594
4396,0.11724277
4397,0.12501645
4398,0.11806177
4399,0.11482551
4400,0.121694915
4401,0.11805311
4402,0.115080565
4403,0.11506918
4404,0.11361909
4405,0.115464605
4406,0.116582334
4407,0.10974126
4408,0.114252195
4409,0.11402132
4410,0.115883656
4411,0.1196494
4412,0.11887952
4413,0.11319155
4414,0.116858795
4415,0.1196147
4416,0.11403543
4417,0.10216756
4418,0.09936371
4419,0.10598431
4420,0.078098625
4421,0.11697593
4422,0.123413555
4423,0.11599747
4424,0.12202695
4425,0.11606638
4426,0.1196781
4427,0.11069437
4428,0.11478539
4429,0.11194086
4430,0.10495768
4431,0.121187076
4432,0.11647682
4433,0.11233465
4434,0.11410859
4435,0.11583511
4436,0.1222191
4437,0.13246396
4438,0.10842019
4439,0.1239451
4440,0.12638329
4441,0.118294664
4442,0.11548609
4443,0.11301986
4444,0.120330535
4445,0.11926922
4446,0.116286054
4447,0.11352452
4448,0.11541699
4449,0.12058091
4450,0.101812504
4451,0.09647596
4452,0.08042344
4453,0.081284605
4454,0.108581334
4455,0.12672532
4456,0.12418638
4457,0.08714823
4458,0.11477338
4459,0.121452615
4460,0.09413926
4461,0.12639242
4462,0.11193693
4463,0.11715166
4464,0.12309843
4465,0.12587519
4466,0.12565635
4467,0.11822581
4468,0.120287634
4469,0.11581258
4470,0.118138894
4471,0.120839715
4472,0.11771621
4473,0.117055945
4474,0.12450442
4475,0.12201139
4476,0.111308075
4477,0.11378516
4478,0.120962456
4479,0.11746871
4480,0.14763753
4481,0.060660064
4482,0.08109653
4483,0.1272036
4484,0.11887457
4485,0.12993707
4486,0.11516785
4487,0.12968239
4488,0.11890643
4489,0.10884017
4490,0.11754481
4491,0.115793176
4492,0.11848744
4493,0.13016005
4494,0.121964544
4495,0.11925779
4496,0.12543325
4497,0.11605655
4498,0.13086466
4499,0.12232608
4500,0.13515462
4501,0.13031463
4502,0.10457117
4503,0.11529541
4504,0.12649165
4505,0.12856649
4506,0.12612605
4507,0.12590338
4508,0.12148294
4509,0.116737425
4510,0.15563571
4511,0.1205433
4512,0.10461939
4513,0.11725797
4514,0.12675944
4515,0.12788163
4516,0.12691954
4517,0.11768997
4518,0.12944654
4519,0.14552058
4520,0.13004947
4521,0.09394301
4522,0.12636943
4523,0.11833659
4524,0.11461624
4525,0.12072895
4526,0.122476265
4527,0.13577631
4528,0.18052356
4529,0.10380777
4530,0.09607336
4531,0.12338883
4532,0.1006361
4533,0.05115415
4534,0.02645168
4535,0.06240835
4536,0.084742025
4537,0.089254856
4538,0.10097282
4539,0.123151205
4540,0.13875073
4541,0.1159541
4542,0.11259411
4543,0.11738978
4544,0.084511824
4545,0.026318237
4546,0.062272217
4547,0.097266056
4548,0.13041508
4549,0.11559616
4550,0.08469011
4551,0.124885544
4552,0.14143
4553,0.14726639
4554,0.12735265
4555,0.13614297
4556,0.1485683
4557,0.09321602
4558,0.10492329
4559,0.113363124
4560,0.13601176
4561,0.1437345
4562,0.13128567
4563,0.13309035
4564,0.12674017
4565,0.15613285
4566,0.13403416
4567,0.12418621
4568,0.14480892
4569,0.12584773
4570,0.14035647
4571,0.12849037
4572,0.13037339
4573,0.14970814
4574,0.15474445
4575,0.12826185
4576,0.11384939
4577,0.12117454
4578,0.124014236
4579,0.12546591
4580,0.13780852
4581,0.15058236
4582,0.13036609
4583,0.13528669
4584,0.14097098
4585,0.13344876
4586,0.12715642
4587,0.13640378
4588,0.13393301
4589,0.13296603
4590,0.1550073
4591,0.13808109
4592,0.105936654
4593,0.14391476
4594,0.1346346
4595,0.14539082
4596,0.20085584
4597,0.28486714
4598,0.28505298
4599,0.14141339
4600,0.15020923
4601,0.19228257
4602,0.13907234
4603,0.10993366
4604,0.14804988
4605,0.14386325
4606,0.15139735
