wave,flux
3948.2080078125,0.29478243
3949.1162109375,0.30947918
3950.02685546875,0.31707543
3950.935546875,0.27828285
3951.8466796875,0.2703361
3952.755859375,0.2873949
3953.6650390625,0.3123033
3954.57690429688,0.28827453
3955.48657226563,0.23063312
3956.39868164062,0.2100763
3957.30883789063,0.23735327
3958.22143554687,0.23548733
3959.13208007812,0.18308008
3960.044921875,0.09832322
3960.9560546875,0.029267084
3961.8671875,0.019687926
3962.78076171875,0.06469468
3963.6923828125,0.15334433
3964.6064453125,0.22890984
3965.5185546875,0.22577421
3966.43286132812,0.16380717
3967.34545898437,0.13201818
3968.25805664063,0.18173191
3969.17309570313,0.25411978
3970.08618164062,0.30297884
3971.00170898437,0.32859498
3971.91528320312,0.34808257
3972.83129882812,0.3643983
3973.7451171875,0.35228503
3974.6591796875,0.31266037
3975.57592773438,0.25047114
3976.49047851562,0.20843075
3977.40747070312,0.20071541
3978.32250976563,0.21916549
3979.23974609375,0.26943323
3980.1552734375,0.2848609
3981.07080078125,0.29386854
3981.98876953125,0.27428898
3982.90502929687,0.2532022
3983.8232421875,0.2778914
3984.73974609375,0.30285808
3985.65869140625,0.32722923
3986.57568359375,0.33449718
